# 500 genes x 100 features
# gene_name[tab]expression[tab]f1[space]f2[space]f3[space]f4...
# 
# ITEM: TFBS1 TFBS2 TFBS3 TFBS4 TFBS5 TFBS6 TFBS7 TFBS8 TFBS9 TFBS10 TFBS11 TFBS12 TFBS13 TFBS14 TFBS15 TFBS16 TFBS17 TFBS18 TFBS19 TFBS20 TFBS21 TFBS22 TFBS23 TFBS24 TFBS25 TFBS26 TFBS27 TFBS28 TFBS29 TFBS30 TFBS31 TFBS32 TFBS33 TFBS34 TFBS35 TFBS36 TFBS37 TFBS38 TFBS39 TFBS40 TFBS41 TFBS42 TFBS43 TFBS44 TFBS45 TFBS46 TFBS47 TFBS48 TFBS49 TFBS50 TFBS51 TFBS52 TFBS53 TFBS54 TFBS55 TFBS56 TFBS57 TFBS58 TFBS59 TFBS60 TFBS61 TFBS62 TFBS63 TFBS64 TFBS65 TFBS66 TFBS67 TFBS68 TFBS69 TFBS70 TFBS71 TFBS72 TFBS73 TFBS74 TFBS75 TFBS76 TFBS77 TFBS78 TFBS79 TFBS80 TFBS81 TFBS82 TFBS83 TFBS84 TFBS85 TFBS86 TFBS87 TFBS88 TFBS89 TFBS90 TFBS91 TFBS92 TFBS93 TFBS94 TFBS95 TFBS96 TFBS97 TFBS98 TFBS99 TFBS100
LACC1	12.42101	0.130822 0.0 0.892425 0.755080 0.0 0.281041 0.0 0.0 0.0 0.387585 0.0 0.0 0.0 0.0 0.345679 0.0 0.191282 0.0 0.0 2.174387 0.0 0.0 0.628248 0.0 0.0 0.005394 1.064493 0.0 0.0 0.0 0.053146 0.0 0.204257 0.841170 0.653951 0.466095 0.0 0.0 1.633848 9.184602 0.0 0.0 0.0 0.508381 0.0 0.0 0.424605 0.0 0.484648 0.0 0.0 0.290802 0.0 0.0 0.0 0.0 1.998525 0.0 0.0 0.0 0.070365 0.609994 0.0 0.475586 0.0 0.668855 0.473597 0.0 0.447562 0.0 0.646856 0.0 3.202903 0.0 0.0 0.0 6.491016 0.000000 3.477198 4.493705 8.035752 3.449707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LAIR1	1.21358	1.020145 0.0 0.489360 0.187997 0.0 0.071397 0.459910 0.0 0.0 0.782647 0.301337 0.0 0.0 0.147234 0.076373 0.0 0.091509 0.425593 0.0 0.0 0.0 0.0 0.588070 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.630154 0.0 0.355081 0.673730 2.084621 3.847890 0.0 0.0 1.511423 3.826296 0.0 0.0 0.0 1.669987 0.0 0.0 0.350823 0.033687 0.349440 0.0 0.0 0.0 0.381127 0.0 0.0 0.0 0.661395 0.0 0.0 0.0 0.0 0.439959 0.0 0.687895 0.0 0.0 0.227051 0.0 0.0 0.0 0.0 0.0 1.446048 0.0 0.244045 0.0 0.000000 3.781643 0.000000 6.165633 4.724110 3.066313 2.473381 0.0 2.926370 2.990326 0.0 0.172062 1.484215 0.0 0.174860 1.535933 1.329612 0.161176 0.188934 0.568056 0.953171 0.0 0.679170 0.0
LAMC1	2.44157	0.110874 0.0 1.048061 0.359064 0.0 0.142744 0.098863 0.0 0.0 0.0 0.0 1.651806 0.0 5.781567 0.330984 0.0 0.371304 0.0 5.285930 0.0 2.433877 0.0 0.970749 0.0 0.0 0.038598 0.438993 0.0 0.0 0.0 1.197883 0.0 0.155958 0.886375 0.874202 0.832245 0.0 0.0 1.042378 0.666323 9.491907 0.0 0.0 0.536496 0.0 0.0 0.0 0.0 0.746229 0.0 0.0 0.159690 0.802269 0.0 0.512163 0.074764 0.037441 6.759868 0.0 0.221344 0.416315 0.838742 0.0 0.0 0.0 0.0 0.0 7.422309 0.981709 0.0 0.116442 0.0 3.535646 1.210544 0.447014 0.0 4.579796 4.359078 0.000000 5.364709 7.947952 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LARGE2	4.72134	0.521958 0.0 0.473323 0.0 0.0 0.0 0.741471 0.0 0.0 0.428786 0.0 0.308985 0.0 0.0 0.0 0.0 0.0 0.0 1.270275 12.374435 0.0 0.0 0.460691 0.0 0.0 0.0 0.941814 0.0 0.0 0.0 0.817148 0.0 0.0 0.221833 0.712545 1.643412 0.579819 0.609779 3.281300 3.742072 0.0 0.0 0.0 0.0 0.0 0.0 0.754347 0.014907 0.124872 0.0 0.0 0.999155 0.453333 0.0 0.0 0.299198 0.446113 0.0 0.0 0.176609 0.0 0.0 0.0 2.358496 0.0 0.0 0.939634 0.0 0.0 0.0 0.982731 0.0 0.811954 0.0 0.019257 0.832069 7.157726 4.215088 5.634762 5.470257 9.214534 1.820894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LBH	153.43005	0.931711 0.0 0.171826 0.107763 0.0 0.0 0.395451 0.0 0.0 0.0 0.0 0.0 0.0 4.511827 0.0 0.0 0.034041 0.0 0.0 16.979787 0.0 0.0 1.711422 0.0 0.0 0.0 0.869045 0.0 0.0 0.0 1.630077 0.0 0.0 0.458439 1.473570 1.245052 0.263543 0.0 2.768927 1.938202 0.0 0.0 0.0 0.0 0.0 0.194371 0.177987 0.0 1.157688 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.650331 1.857623 0.0 0.611139 0.114595 1.158799 0.363584 0.0 0.0 0.668855 0.757808 0.0 0.0 0.0 2.815289 0.0 0.379832 0.0 0.045763 0.0 7.298975 2.875741 0.000000 6.122294 8.387502 0.000000 1.385731 0.212545 2.141796 1.854679 1.129221 0.082296 1.174433 0.142319 0.802618 1.170570 0.240807 0.157872 0.232760 1.749789 1.772562 0.0 1.017448 0.573869
LDHB	661.28656	0.316665 2.149460 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.017494 0.0 0.239607 0.0 0.0 0.0 0.0 0.0 0.114948 0.0 0.0 0.024966 0.224533 0.750332 0.0 0.0 0.027838 0.0 0.0 0.454617 0.980229 1.299524 0.0 0.0 1.343655 3.900924 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.354915 0.0 0.0 0.0 2.788646 0.212629 0.0 0.387607 0.140607 0.615025 0.0 0.0 0.070365 0.0 0.0 0.079570 0.0 0.784819 0.0 0.0 0.628788 0.0 0.0 0.0 2.065202 0.0 0.244045 0.0 6.027605 4.190354 0.000000 4.160614 7.715370 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LDLRAD4	2.68858	0.502010 0.0 0.499440 0.0 0.373731 0.0 0.763023 0.0 0.751384 0.743274 0.0 0.0 0.0 5.795062 1.020142 0.0 0.186478 0.0 0.0 0.0 4.444808 0.0 0.920842 0.0 0.0 0.033784 1.019677 0.0 0.0 0.0 1.091030 0.0 0.103321 0.448810 0.778115 1.345945 0.346340 0.0 0.0 1.938202 0.0 0.0 0.0 0.0 0.0 0.0 0.274406 0.0 0.518159 0.0 0.0 0.943307 0.0 0.0 0.0 0.0 0.064108 8.280949 0.0 0.396249 0.0 0.0 0.0 0.0 0.0 0.0 0.512853 4.804524 0.0 0.0 0.0 0.0 0.749831 4.050878 0.0 0.0 0.000000 4.326760 1.836449 3.410368 3.576619 3.294518 0.746158 0.111745 1.316323 3.443853 1.625541 0.120363 1.240475 0.066119 0.188765 1.144559 0.514131 0.953396 0.052217 1.550391 1.170340 0.0 1.462591 0.987299
LGALS1	84.19953	1.199838 1.313529 0.212148 0.0 0.0 0.0 0.0 0.0 0.0 0.087385 0.0 2.740085 0.0 1.559710 0.639375 0.0 0.075082 0.0 5.285930 13.178959 0.0 0.0 1.379191 0.0 0.225780 0.023563 0.449405 0.0 0.0 0.0 0.0 0.0 0.0 0.257996 2.473853 3.628816 0.0 0.0 1.583468 2.665294 0.0 0.0 0.0 0.0 0.0 0.0 0.810881 0.0 0.671872 0.0 11.092354 0.178233 0.0 0.0 0.0 0.074764 0.626734 2.639935 0.0 0.194359 0.0 1.543667 0.0 2.826382 0.0 0.0 0.682080 0.0 0.0 0.0 0.0 0.0 0.665865 0.0 0.247487 0.0 6.553167 0.000000 4.190615 5.598032 7.159308 0.000000 1.219838 0.351992 1.999747 0.588133 0.0 0.107958 0.243203 0.0 0.685887 3.477286 0.766846 0.0 0.183815 2.874545 0.768346 0.204162 0.878349 0.758643
LGALS3	21.28377	0.623357 0.375407 0.123867 0.0 0.0 0.0 0.337518 0.0 0.0 0.0 0.0 0.0 0.0 1.521128 0.238016 0.0 0.141718 0.334528 5.285930 2.174387 0.0 0.0 0.521588 0.0 0.0 0.0 0.629121 0.0 0.0 0.0 1.089905 0.0 0.080329 0.235063 1.214256 1.087792 0.509508 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.182299 0.022173 1.131013 0.0 0.0 0.0 0.0 0.0 1.334262 0.504301 1.841048 2.236479 0.0 0.043749 0.589832 0.146589 0.0 0.299212 0.0 0.490493 0.340045 4.061406 0.935664 0.0 0.0 0.0 0.923625 0.0 0.338574 1.872062 2.573738 3.667041 1.984626 4.640019 7.463875 0.000000 6.649142 0.0 1.360860 1.467761 0.0 0.0 3.602561 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.999649 0.0 0.774841 2.322266
LIMA1	25.80570	1.092953 0.0 0.0 0.220827 0.0 0.0 0.0 0.0 0.0 0.0 1.060814 0.0 0.877540 0.0 0.0 0.0 0.111086 0.0 0.0 4.657537 0.0 0.0 1.113622 0.0 0.0 0.028391 0.656282 0.0 0.0 0.0 4.719266 0.0 0.0 0.508862 1.804730 2.775019 0.0 0.0 2.805705 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.291294 0.0 1.047488 0.0 3.309570 0.762892 0.336487 0.0 0.409759 0.0 3.334671 0.0 0.0 0.221344 0.229035 0.0 0.0 2.185423 0.0 0.0 0.970403 0.0 0.057187 0.0 1.647254 0.0 1.891786 0.0 0.0 0.0 4.273866 3.780216 1.756426 4.502305 7.487986 0.000000 1.362446 1.003526 1.229134 2.232945 0.667965 0.187002 2.302530 0.143416 0.455656 1.363696 0.189043 0.783619 0.026881 1.435869 2.358362 0.0 1.230219 0.342718
LIMD1	5.77565	0.160909 0.0 0.0 0.323290 0.747201 0.0 0.144735 0.0 0.0 0.415329 0.0 0.0 0.0 0.0 0.0 0.0 0.371381 0.0 0.0 10.328337 1.589018 8.508355 0.0 0.0 0.0 0.0 0.942720 0.0 0.0 0.0 1.244561 0.0 0.258267 0.0 1.233439 1.581597 0.547452 0.0 3.440503 0.0 0.0 0.0 0.0 0.0 0.538231 0.485928 0.188168 0.0 0.994971 0.0 1.654785 0.999155 0.0 0.0 0.0 0.157914 2.245607 2.173008 0.0 0.0 0.185579 0.0 0.0 0.448818 0.0 0.0 0.436462 1.858241 0.0 0.0 0.361974 0.0 0.477225 0.0 0.0 0.0 3.829038 5.186608 0.000000 5.182879 7.870524 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LIMS1	43.88735	0.375344 0.0 0.640261 0.0 0.0 0.0 0.790903 0.0 0.0 0.553717 0.0 0.0 0.0 2.695712 0.420852 0.0 0.139626 0.0 0.0 0.0 0.0 4.559122 0.434206 0.0 0.0 0.001348 0.0 0.244994 0.0 0.0 2.565045 0.0 0.670613 0.621102 1.076491 0.341756 0.352158 0.0 0.0 1.568259 0.0 0.0 0.0 0.0 0.336395 0.0 0.0 0.019427 1.157688 0.0 0.0 0.564806 0.996123 0.0 0.0 0.355342 0.285075 0.0 0.0 0.0 0.572820 0.735615 0.0 0.0 0.0 0.267542 0.682080 4.250959 0.978756 0.0 0.733184 0.0 1.831932 0.0 0.134580 0.0 4.521754 0.000000 3.969823 5.640404 2.376207 2.600817 0.753007 0.771867 2.040032 2.270445 0.889027 0.125229 1.460335 0.146676 0.612354 1.544027 0.431197 0.123754 0.121902 1.129213 1.890773 0.012577 1.519921 0.223414
LINGO3	5.88347	0.367033 0.0 0.098513 0.0 0.0 0.0 0.208205 0.0 0.0 1.046630 1.065620 0.0 0.0 1.174584 0.0 0.0 0.033137 0.0 0.0 23.507296 0.0 0.0 0.217103 0.0 0.580501 0.0 0.603431 0.0 0.428726 0.0 1.612362 0.0 0.0 0.255130 1.028360 1.506046 0.303062 0.0 0.976883 0.367811 0.734904 0.0 0.0 0.0 0.0 0.0 0.767043 0.059603 0.198561 0.0 0.0 0.027270 0.161663 0.054814 0.0 0.0 0.977995 0.0 0.0 0.277464 0.0 0.439959 0.0 0.251910 0.0 0.0 0.0 0.0 0.314125 0.0 0.0 0.0 0.928826 0.0 0.114371 0.0 4.319813 4.291390 0.000000 6.508882 6.270335 3.724105 1.401323 0.809964 1.220081 2.158222 0.224741 0.062769 2.011416 0.0 0.218682 1.404560 0.264473 0.0 0.094922 2.546758 1.265214 0.0 1.098334 0.374283
LMNB2	77.10927	0.110874 0.477599 0.0 0.066984 0.0 0.0 0.0 0.0 0.0 0.822352 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.672103 0.0 4.972096 0.883006 0.0 0.150475 0.0 0.082842 0.0 0.0 0.0 0.0 0.0 0.0 0.469759 2.210006 3.043592 0.0 1.219557 8.469008 1.599176 0.0 0.0 0.0 1.245417 0.0 0.647937 0.640081 0.037961 0.517659 0.0 0.0 0.953778 0.282955 0.0 0.0 0.0 0.858253 0.0 0.0 0.328026 0.0 0.0 0.0 0.089470 0.0 0.0 0.091510 0.0 0.0 0.0 0.334671 0.0 0.376523 0.0 0.027092 0.0 6.682945 2.745603 3.759113 5.975635 8.974374 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LMO2	453.94717	0.146614 0.0 0.0 0.0 0.0 0.0 1.388429 0.0 0.0 0.160816 0.0 0.0 0.0 0.784786 0.169440 0.0 0.197275 1.170497 0.0 10.665367 0.0 0.0 0.0 0.0 0.0 0.008792 0.332046 0.0 0.0 0.0 1.090467 0.0 0.0 0.524666 1.395270 0.859008 0.0 0.0 3.333696 4.863628 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.019751 0.581178 0.0 0.0 0.409043 0.510778 0.0 0.456371 0.0 0.480490 0.0 0.0 0.095387 0.0 0.0 0.0 1.047609 0.0 0.0 0.455958 0.0 0.0 0.0 0.036539 0.0 1.031419 0.0 0.054257 0.0 7.154645 0.000000 4.144422 4.701782 7.360963 0.000000 0.256293 1.083402 1.776221 1.691416 2.099199 0.008793 1.157960 0.040444 0.713882 1.424091 0.0 0.0 0.550263 0.858463 1.421455 0.0 1.485679 0.092254
LNPEP	67.80543	0.391136 0.0 0.0 0.410885 0.0 0.083288 0.169451 0.0 0.0 0.087385 0.0 0.0 0.0 1.218183 0.0 0.0 0.161115 0.360045 0.0 0.0 0.0 18.233752 1.082273 0.0 0.0 0.011637 0.792881 0.0 0.036179 0.0 0.864388 0.0 0.0 0.687034 0.691967 2.438947 0.0 0.0 0.719941 2.508574 1.128813 0.0 0.0 0.533827 0.0 0.0 1.184102 0.0 0.473645 0.0 0.0 0.0 0.0 0.578255 0.0 0.0 0.0 2.366618 0.0 0.0 0.421883 0.0 0.0 0.783599 0.0 0.0 0.897195 4.061406 0.289559 0.0 1.549081 0.0 2.154369 0.0 0.133116 0.0 7.112031 0.000000 4.405516 4.614898 7.321823 3.237548 0.984868 0.994418 1.306552 2.468316 0.920664 0.059327 1.341442 0.015776 0.377133 1.062766 0.163953 0.259002 0.021658 0.577541 1.456763 0.057153 1.474065 0.517592
LOC100128108	2.35461	0.146614 0.0 0.0 0.261753 0.0 0.0 0.0 0.0 0.0 0.383432 0.0 0.0 0.0 0.0 0.248113 0.0 0.015703 0.0 0.0 0.0 0.0 0.0 0.896159 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.316946 1.448632 0.720695 0.0 0.0 0.0 2.508574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.030649 0.0 0.0 0.097734 0.0 0.0 8.699309 0.0 5.244670 0.0 0.0 0.138149 0.110419 0.595698 0.0 0.0 0.0 0.0 1.833778 0.0 0.0 0.0 0.038546 0.863210 0.212657 0.0 0.242508 0.0 0.000000 0.000000 0.000000 3.263140 6.572776 2.710195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LOC150051	3.89634	0.864389 0.0 0.777111 0.153401 0.0 0.0 0.0 0.0 0.0 0.638943 0.0 0.0 0.0 7.008228 0.199930 0.0 0.146342 0.0 11.856177 8.508376 0.0 12.621684 2.168149 0.0 0.0 0.016855 0.589285 0.0 0.0 0.0 1.511976 0.0 0.0 0.485121 0.555422 2.664416 0.0 0.0 0.0 0.626877 0.0 0.0 0.0 0.187373 0.0 0.242964 0.052821 0.0 0.943289 0.0 0.0 0.053885 0.0 0.180705 0.603953 0.0 2.965268 6.571178 0.0 0.106683 0.0 0.714837 0.0 2.281127 0.0 0.0 0.110475 0.0 0.0 0.0 0.044569 0.0 1.412859 0.0 0.238774 0.0 5.320412 4.647101 0.000000 5.312480 7.968780 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LOC283710	30.27535	0.286578 0.0 0.129060 0.196241 0.0 0.0 0.158181 0.0 0.0 0.0 0.0 1.227704 0.0 0.0 0.100765 0.0 0.179376 0.0 0.0 0.0 0.0 0.0 0.295837 0.0 0.0 0.012722 1.655022 0.0 0.072409 0.0 1.227690 0.0 0.254435 0.313565 1.300055 2.969699 0.110193 0.0 0.0 8.542799 0.0 0.0 0.0 0.237197 0.0 0.0 0.477665 0.0 0.583179 0.0 0.0 0.034032 0.537099 0.0 0.102404 0.218606 1.094622 0.0 0.0 0.820918 1.411483 0.0 0.0 2.678976 0.0 0.0 1.012179 0.0 0.244051 0.0 0.735794 0.0 1.841293 0.0 0.298302 0.0 7.671694 0.000000 4.455492 4.893649 7.426895 1.913416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LOC645177	10.63858	0.144619 0.0 0.898076 0.0 0.0 0.0 0.763023 0.0 0.0 0.0 0.0 0.223201 0.731284 1.243789 0.421752 0.0 0.095151 0.0 0.0 0.0 0.0 13.674630 1.251992 0.808362 0.0 0.046466 0.243093 0.0 0.0 0.0 2.623814 0.0 0.0 0.223744 0.973079 3.158695 0.530359 0.0 0.0 1.421135 1.581984 0.723797 0.0 0.0 0.0 0.0 0.875081 0.035980 0.872434 0.0 0.0 1.764228 0.842641 0.0 0.0 0.437354 4.540497 0.0 0.0 0.043749 0.0 0.0 0.0 0.536455 0.0 0.0 0.184213 3.870077 0.936604 0.0 0.691224 0.0 2.491083 0.0 0.048838 0.891476 7.773842 0.000000 3.484022 5.029210 7.110404 2.737103 1.375176 0.449726 1.786809 2.107047 0.155597 0.125280 1.486998 0.0 0.377920 1.903596 0.103352 0.136265 0.234376 0.896298 1.766104 0.031098 1.264385 0.647938
LOC728392	5.67790	1.990421 0.0 0.129060 0.0 0.0 0.071397 0.351556 0.0 0.0 0.739452 0.0 0.0 0.0 0.0 0.398460 0.0 0.451552 0.0 0.0 0.0 0.0 0.0 0.215482 0.0 0.0 0.005394 1.118928 0.0 0.0 0.0 0.199085 0.0 0.0 0.227566 1.137352 2.115902 0.444895 0.0 3.699460 3.135451 0.0 0.0 0.0 0.0 0.0 0.0 0.659485 0.0 0.064853 0.0 0.0 0.027270 1.535534 0.0 0.0 0.105323 0.238295 0.0 0.0 0.265631 0.412449 1.057006 0.0 1.301720 0.0 0.490493 1.019738 0.0 0.0 0.0 0.0 0.0 0.859800 0.0 0.244045 0.0 2.380314 4.088286 0.000000 5.267270 7.713758 3.138110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LOXL2	104.85940	1.191028 0.437931 0.150901 0.309893 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.984498 0.0 0.0 0.736341 0.0 0.078156 0.0 0.0 0.0 0.0 0.0 0.701577 0.0 0.0 0.017759 1.893814 0.0 0.0 0.0 0.284005 0.0 0.028921 0.453074 0.947270 2.166585 0.484900 0.0 0.0 1.796408 0.0 0.0 0.0 0.655539 0.0 0.485928 0.045515 0.0 1.253551 0.0 0.0 0.700717 0.049442 0.0 0.0 0.568547 4.086876 0.0 0.0 0.0 0.0 0.838742 0.0 0.0 0.0 0.0 0.340974 0.0 0.330100 0.0 0.660508 0.0 1.428082 0.0 0.030533 0.0 2.304657 3.925705 4.342142 4.893144 5.912473 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LRCH3	49.77312	1.038929 0.0 0.0 0.337423 0.0 0.0 0.0 0.0 0.0 0.0 0.184151 0.0 0.0 0.0 0.020393 0.0 0.420610 0.0 0.0 0.0 0.0 0.0 1.365858 0.0 0.0 0.035679 0.182206 0.0 0.101342 0.0 0.700452 0.516824 0.080329 0.290117 2.368349 1.171633 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.298444 0.0 0.0 0.864900 0.0 1.131180 0.0 0.0 0.564588 0.533542 0.0 0.0 0.0 3.819698 0.0 0.0 0.106683 0.0 0.715981 0.0 1.383857 0.0 0.0 0.568422 0.0 0.277746 0.0 0.425817 0.0 3.641360 0.0 0.0 0.0 7.932305 0.000000 4.601661 4.444912 8.272933 0.000000 0.918290 0.301820 1.160222 2.462932 0.303402 0.161368 1.024598 0.863104 0.516709 0.114306 0.838657 0.077992 0.0 3.992816 1.541736 0.025823 0.526574 1.517315
LRR1	59.22850	0.447487 0.0 0.0 0.0 0.871691 0.0 0.827679 0.0 0.657417 0.0 0.0 0.0 0.0 0.0 1.424300 0.0 0.054316 0.0 0.0 0.0 0.0 0.0 0.950029 0.0 0.0 0.008428 0.0 0.0 0.0 0.0 1.253559 0.0 0.302155 0.513640 1.211292 2.040114 0.0 0.0 2.288798 0.0 0.0 0.0 0.0 0.127051 0.897097 0.0 0.0 0.0 0.794077 0.0 0.0 0.515066 0.0 0.0 0.0 0.0 3.192327 0.0 0.0 0.0 0.687261 0.0 0.0 2.181756 0.0 0.0 0.0 0.0 1.143202 0.0 0.089138 0.0 1.416074 0.0 0.0 0.0 6.953156 0.000000 0.000000 4.190860 8.320116 0.000000 0.909624 1.003965 0.175682 2.628448 0.078067 0.014959 3.390992 0.754846 0.0 1.267249 0.0 0.0 0.073579 0.0 2.292489 0.0 0.807871 0.953247
LRRC32	8.33582	0.332457 0.0 0.0 0.176661 0.0 0.0 0.0 0.0 0.0 0.307676 0.0 0.669602 0.0 4.337603 0.333683 0.0 0.106127 0.334528 0.0 18.923689 2.508241 0.0 0.450422 0.0 0.0 0.014833 0.200767 0.214380 0.0 2.049341 0.0 0.0 0.0 0.259540 2.101363 0.371834 0.346340 0.0 0.0 2.261235 0.0 0.0 0.0 0.093598 0.0 0.0 0.243384 0.064913 0.612688 0.0 0.0 0.215102 0.0 0.0 0.0 0.370835 0.189541 2.156771 0.0 1.181397 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.250959 0.0 0.0 0.077293 0.0 1.475739 0.0 0.115469 0.0 7.144033 1.820567 3.537930 5.173915 8.072144 0.000000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LRRC4	12.02336	0.408424 0.0 0.0 0.0 0.0 0.0 1.475231 0.0 0.0 2.555273 0.0 0.0 0.0 0.784786 0.452641 0.0 0.155614 0.0 0.0 0.0 0.0 0.0 0.161972 0.0 0.541765 0.0 0.714566 0.0 0.0 0.0 1.064035 0.0 0.0 0.048145 1.193853 0.582382 0.920218 0.0 0.0 7.869013 2.380384 0.0 0.0 0.0 0.0 0.0 0.828848 0.019427 0.208397 0.0 0.0 0.029451 0.453333 0.0 0.124778 1.304246 0.482052 0.0 0.0 0.758612 0.458225 0.635347 0.0 0.079570 0.0 0.0 0.773723 1.858241 0.080545 0.0 0.549687 0.0 1.477535 0.0 0.0 0.0 4.901190 3.656119 3.578335 5.201555 7.821957 0.000000 1.088129 0.201692 1.602856 1.795614 0.040626 0.073930 0.878421 0.022477 0.698572 2.095360 0.0 0.824182 0.258457 3.661535 1.985510 0.0 1.078107 0.942290
LRRK1	97.92354	0.738720 0.0 0.0 0.0 0.0 0.0 0.587838 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.356775 0.0 0.131000 0.0 2.914695 5.072844 0.0 0.0 1.405676 0.0 0.0 0.0 0.336233 0.171504 0.0 1.729110 2.765817 0.0 0.0 0.494235 0.837406 0.620276 0.579819 0.0 0.0 4.411594 0.0 0.0 0.0 0.0 0.0 0.0 0.361962 0.0 0.563839 0.0 0.0 0.0 0.0 0.0 0.0 0.761284 2.403547 0.0 0.0 0.176071 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.567439 0.0 0.556312 0.0 0.935066 0.0 0.125501 0.0 6.878743 0.000000 4.130140 4.858165 8.458289 1.917623 1.422433 0.288244 1.107656 2.370914 0.324253 0.177996 1.163510 0.167673 0.292171 0.686420 0.091287 1.006481 0.009155 1.755294 2.672421 0.032909 1.073398 0.974945
LRRK2	6.69091	0.759831 0.0 0.0 0.426195 0.0 0.392558 0.695006 0.0 0.0 0.886147 0.0 0.0 0.0 0.992747 0.0 0.0 0.324658 0.0 0.0 0.0 0.0 0.0 1.212715 0.0 1.128631 0.025283 0.071411 0.0 0.0 0.0 2.385924 0.200977 0.273812 0.507760 0.367782 0.662196 0.0 0.0 0.0 4.939322 0.0 0.0 0.0 0.523328 0.0 0.0 0.0 0.013871 1.741700 0.0 0.0 1.216656 0.830547 0.0 0.311801 0.418024 0.162156 0.0 0.0 0.0 0.229035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.367117 0.0 0.0 0.0 2.190395 0.0 0.177488 0.0 5.727942 0.000000 1.924480 4.343642 7.988068 2.750414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
LYPLA1	153.65559	1.434386 0.0 0.269270 0.176661 1.494402 0.291483 0.637863 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.124956 0.0 0.202802 0.0 0.0 0.0 0.0 0.0 1.128576 0.0 0.0 0.086608 0.216158 0.0 0.0 0.0 2.471970 0.0 0.208523 0.063580 1.196992 2.565418 0.127650 0.0 1.481698 0.0 0.0 0.0 0.0 0.0 0.576715 0.0 0.022638 0.012952 0.509656 0.0 0.0 0.0 0.457245 1.006886 0.159343 1.361385 0.278918 0.0 0.0 0.819932 0.336207 0.457496 0.181792 0.407383 0.0 0.490493 0.176786 0.0 1.073396 0.0 0.114836 0.0 1.354140 0.0 0.664773 0.0 7.236110 0.000000 0.000000 5.307297 8.096708 3.813299 1.240000 1.021747 1.466054 2.239206 0.396455 0.190061 1.606725 0.0 0.027626 0.982606 0.196181 0.281863 0.280999 2.808819 1.265406 0.0 1.510594 1.096693
LYPLAL1	69.30962	0.160909 0.0 0.230934 1.242224 0.0 0.0 0.376667 0.0 0.0 0.293223 0.552452 0.0 0.0 0.0 0.129555 0.0 0.320629 0.0 0.0 0.0 0.0 0.0 0.341780 0.0 0.0 0.026240 0.0 0.0 0.0 0.0 2.995833 0.0 0.422902 0.760464 0.571466 0.283257 0.230933 0.0 2.074680 3.900924 0.0 0.0 0.0 0.0 1.211020 0.0 0.0 0.0 0.588013 0.0 0.0 0.559134 1.005193 0.100351 0.084333 0.0 0.068059 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.826339 0.981134 0.309409 0.0 1.588750 0.0 2.018865 0.0 3.534700 0.0 0.608320 0.0 6.565474 0.000000 3.900674 4.635685 7.651543 0.000000 0.720584 0.804103 2.845760 2.681592 1.500787 0.096251 1.719807 0.141000 0.272207 1.202408 0.508489 0.205253 0.278057 0.205240 2.447358 0.0 2.160208 0.244441
